embedding,repeat,status,condition_number,E_star_k,CondVar,PredErr,MeanDisp,NeighborDisp,median_rk,q90_rk,mean_rk,n_queries,not_enough_queries
x_y_x,6,ok,3.59683741956817,0.04531698154931336,0.005018614000308621,0.03700229936443459,0.04587822830425854,0.062156184063522094,0.06577209393219782,0.168155668500921,0.0861651490756506,5000,0
x_y_x,7,ok,3.59683741956817,0.04496300789707234,0.005261571514771495,0.036144566538915915,0.045549490091035726,0.06165081327952927,0.06526539794355671,0.1649067933827884,0.08517044521374194,5000,0
x_y_x,8,ok,3.59683741956817,0.04629292168535462,0.005911673929571255,0.036729609841659815,0.04695418572346743,0.0633036895753148,0.06564096611049648,0.165729494250074,0.08663169667579002,5000,0
x_y_x,9,ok,3.59683741956817,0.04527912068419178,0.0052204880164811625,0.03539074659407334,0.04591112764950328,0.06206980752119016,0.06540519810409359,0.16411449172482648,0.08508734096676879,5000,0
x_y_x,10,ok,3.59683741956817,0.04508766686053209,0.004803437040063881,0.03650082851612686,0.045730112883425045,0.06177842699670514,0.0663125614944239,0.16519226948372356,0.08608312338484653,5000,0
x_y_x,11,ok,3.59683741956817,0.045471603847889855,0.005179704263752552,0.03887756771184938,0.04614076640994367,0.062481745421414096,0.06602728144813115,0.1676028284498393,0.08730029864086349,5000,0
x_y_x,12,ok,3.59683741956817,0.04546308652337248,0.0052521116073552575,0.03777114375203579,0.04609557309720686,0.06229339051919357,0.06560958219723328,0.16845203349909016,0.08679926381171606,5000,0
x_y_x,13,ok,3.59683741956817,0.04575823419364059,0.005474483779889117,0.037444626874565574,0.04637502919034705,0.06260846381473134,0.06526860049497944,0.16952906859810016,0.08711908677224797,5000,0
x_y_x,14,ok,3.59683741956817,0.045640308763749575,0.004945570962362139,0.037896490955455026,0.046235567688718934,0.06253367514271838,0.06581067482067215,0.16637788871101708,0.08669154339154948,5000,0
x_y_x,15,ok,3.59683741956817,0.045169426518230325,0.004979343192875556,0.037418895842514246,0.04572328371363888,0.061904526338619245,0.06593166951981203,0.1659067507641466,0.08633623882582245,5000,0
x_y_x,16,ok,3.59683741956817,0.04523052032665223,0.0049654997531959014,0.03753020206061729,0.04586543289076814,0.06201198344647366,0.06517956241948952,0.1668579898652573,0.08641430037448355,5000,0
x_y_x,17,ok,3.59683741956817,0.04567967982538099,0.005135276601783554,0.03610831465830816,0.0462600393628265,0.062499545980476,0.06607582405266252,0.167010403979437,0.08600403215411997,5000,0
x_y_x,18,ok,3.59683741956817,0.045773703791296666,0.004915333642803736,0.0379781176701875,0.046301387930822335,0.06276556343342721,0.06564397240653685,0.1700831234997586,0.0871488300021879,5000,0
x_y_x,19,ok,3.59683741956817,0.044959144612375074,0.004927368619471666,0.037341638714139994,0.04549632551115385,0.061571933244974876,0.06578033393708974,0.16526807343228808,0.08547138780920638,5000,0
x_y_x,20,ok,3.59683741956817,0.04500523165848912,0.004796546828312532,0.037396310290839306,0.04557207188418245,0.06167767333706806,0.0657558932554925,0.1663206864723493,0.08666083904623657,5000,0
x_y_x,21,ok,3.59683741956817,0.04492006097700217,0.004643365718594269,0.0367093761436241,0.04549785193284625,0.061583174451635865,0.06601662950318378,0.1672862166844252,0.08635902412218775,5000,0
x_y_x,22,ok,3.59683741956817,0.04517372076201909,0.0050313421417433404,0.03608209811119419,0.04578903196877718,0.0619190932662558,0.0657874825911268,0.1639375810439268,0.08569166425728653,5000,0
x_y_x,23,ok,3.59683741956817,0.04562151372016994,0.005249418014282477,0.0382344982138312,0.04630426391399357,0.06250979418028349,0.06575309304931953,0.16975154344059915,0.08733054699908875,5000,0
x_y_x,24,ok,3.59683741956817,0.0451637825969824,0.005021466940644747,0.037340452842338355,0.04577931677191845,0.06194842971422031,0.06521405161711372,0.16706744401536974,0.08608424314938486,5000,0
x_y_x,25,ok,3.59683741956817,0.0452580122849282,0.0052109025448118145,0.037317805097408945,0.04589057329205687,0.062086281847712976,0.06578219058394547,0.1685641108806915,0.0863488657189454,5000,0
x_y_x,26,ok,3.59683741956817,0.04526307076943764,0.005079004023099816,0.036268950577736235,0.04583302552891581,0.06202681768211001,0.06595022890797103,0.16744078619856204,0.08616509490824625,5000,0
x_y_x,27,ok,3.59683741956817,0.04534238717568915,0.0048984999355305816,0.037313536641206756,0.045915204480017104,0.06213227289103475,0.06593511158734838,0.16485768306099732,0.08627344372812086,5000,0
