group,config,embedding,repeat,status,condition_number,pushforward,k,n_samples,theiler_w,noise_level,E_star_k,CondVar,PredErr,MeanDisp,NeighborDisp,median_rk,q90_rk,mean_rk,n_queries,not_enough_queries
k,k=100,y_z_y,6,ok,55.35812478627791,20,100,5000,30,0.0,4.805145958771489,379.419766577903,4.814153509825224,4.925253158790124,5.801356330185672,0.10741099547152791,1.291341357356194,1.0221431056051515,5000,0
k,k=100,y_z_y,7,ok,55.35812478627791,20,100,5000,30,0.0,4.996706574521383,401.92572749913995,5.102693081464365,5.1255140085664115,5.9999259727224565,0.10720411879115474,1.285211815687262,0.9954351991879962,5000,0
k,k=100,y_z_y,8,ok,55.35812478627791,20,100,5000,30,0.0,5.072920614737492,405.08807406965855,5.02512944590676,5.1995567583339835,6.107241466350071,0.10832196326242213,1.3104592226557539,1.081445257616815,5000,0
k,k=100,y_z_y,9,ok,55.35812478627791,20,100,5000,30,0.0,4.843938855447277,382.82882157919016,5.002560973055595,4.96614485022259,5.83235162774446,0.10793871861736393,1.291025717427025,1.0198784494574185,5000,0
k,k=100,x_y_x,0,ok,3.5968374195681707,20,100,5000,30,0.0,0.07315223414499152,0.01281603344833193,0.043126421434736925,0.07422378243430515,0.10047822123926053,0.1080026138251954,0.20721456746505337,0.13028620161341375,5000,0
k,k=100,x_y_x,1,ok,3.5968374195681707,20,100,5000,30,0.0,0.07174283055712205,0.012273030168681533,0.043493887413941175,0.07278978080926662,0.09856387398698825,0.10664372982345477,0.20202583137591434,0.1287124177026307,5000,0
k,k=100,x_y_x,2,ok,3.5968374195681707,20,100,5000,30,0.0,0.07207143384031153,0.012178896165611276,0.044862168711150265,0.07298173148770097,0.09895139905567782,0.10793577205216995,0.20690763067069856,0.13060876297533786,5000,0
k,k=100,x_y_x,3,ok,3.5968374195681707,20,100,5000,30,0.0,0.07136568765171855,0.011424095729542146,0.04420337791933034,0.07229252374871604,0.09795831183338428,0.10813607167847641,0.20418863735090928,0.12947974124346526,5000,0
k,k=100,x_y_x,4,ok,3.5968374195681707,20,100,5000,30,0.0,0.07212518750667768,0.012021635173639371,0.04286295124129977,0.07310026874987002,0.09907367812138629,0.1072956464865279,0.20289598947652063,0.12872844307243153,5000,0
k,k=100,x_y_x,5,ok,3.5968374195681707,20,100,5000,30,0.0,0.07099437206814088,0.011112424835721193,0.04219921963879832,0.0718807060950243,0.09738804723340806,0.10754174258393276,0.1969818616683884,0.1284326798216345,5000,0
k,k=100,x_y_x,6,ok,3.5968374195681707,20,100,5000,30,0.0,0.07223399693163944,0.012231357770577203,0.04321634396561704,0.07318606621054391,0.0991992197791488,0.10781824046453964,0.20350253688308775,0.12949784917307977,5000,0
k,k=100,x_y_x,7,ok,3.5968374195681707,20,100,5000,30,0.0,0.07173558073326064,0.012282832446939677,0.04182442963883493,0.07265203712534539,0.09842312072839049,0.10736457138161,0.20121869630439768,0.12828496824720428,5000,0
k,k=100,x_y_x,8,ok,3.5968374195681707,20,100,5000,30,0.0,0.07280824689234015,0.013090197026228293,0.042934108868123266,0.07384019186892893,0.09981700176329175,0.107681910097385,0.201254528146453,0.12974073210052617,5000,0
k,k=100,x_y_x,9,ok,3.5968374195681707,20,100,5000,30,0.0,0.07185177780919844,0.012022916018071877,0.04170972020724467,0.07273769980299924,0.09848882044953608,0.10716304094527575,0.20040331907783188,0.1281064220074899,5000,0
k,k=100,x_y_y,0,rank_deficient,inf,20,100,5000,30,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
k,k=100,x_y_y,1,rank_deficient,inf,20,100,5000,30,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
k,k=100,x_y_y,2,rank_deficient,inf,20,100,5000,30,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
k,k=100,x_y_y,3,rank_deficient,inf,20,100,5000,30,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
k,k=100,x_y_y,4,rank_deficient,inf,20,100,5000,30,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
k,k=100,x_y_y,5,rank_deficient,inf,20,100,5000,30,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
k,k=100,x_y_y,6,rank_deficient,inf,20,100,5000,30,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
k,k=100,x_y_y,7,rank_deficient,inf,20,100,5000,30,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
k,k=100,x_y_y,8,rank_deficient,inf,20,100,5000,30,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
k,k=100,x_y_y,9,rank_deficient,inf,20,100,5000,30,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
k,k=100,y_z_z,0,ok,260.9603612567652,20,100,5000,30,0.0,20.10856482921653,11805.166056034876,21.282409879792304,21.230189596709973,27.24435041913385,0.12487672427200269,11.833682371657819,11.130688272881041,5000,0
k,k=100,y_z_z,1,ok,260.9603612567652,20,100,5000,30,0.0,19.648812308130392,11816.750864930958,21.06746052213765,20.73201720389998,26.561906701099353,0.12360223814794276,10.153544821828234,10.841168019889805,5000,0
k,k=100,y_z_z,2,ok,260.9603612567652,20,100,5000,30,0.0,19.26220606356497,11090.380505398936,20.78158011467629,20.39320848950032,26.304523857889173,0.12838591585628986,12.783685887801928,11.115116409015888,5000,0
k,k=100,y_z_z,3,ok,260.9603612567652,20,100,5000,30,0.0,18.885711974307835,10795.555032134513,19.635950052394858,19.963637468333776,25.728804768143476,0.12597634132805238,9.738389637701655,10.39431046866974,5000,0
k,k=100,y_z_z,4,ok,260.9603612567652,20,100,5000,30,0.0,19.73517187842264,11649.65334151828,21.162817683984716,20.75815802873454,26.734578992239864,0.12451908437092132,9.80593375333773,10.647799381527346,5000,0
k,k=100,y_z_z,5,ok,260.9603612567652,20,100,5000,30,0.0,18.390365079730753,10981.758466924923,18.465023317152497,19.372672090687097,24.940064390497845,0.12676831655836268,9.414179882088709,9.791336105239496,5000,0
k,k=100,y_z_z,6,ok,260.9603612567652,20,100,5000,30,0.0,20.668136629974853,13197.506182618237,22.52467504008065,21.816731918961555,27.80550585281792,0.12603632181745048,10.973704859506912,10.69805448640197,5000,0
k,k=100,y_z_z,7,ok,260.9603612567652,20,100,5000,30,0.0,19.35750481198582,11339.741721152854,20.03766275242673,20.363281231345702,26.194447672757324,0.12311448291364997,11.46505162399405,10.792191798495018,5000,0
k,k=100,y_z_z,8,ok,260.9603612567652,20,100,5000,30,0.0,20.49349075723389,12098.509893938422,22.02971090698466,21.618837576458027,27.601827245249158,0.12774240776422552,11.423735897247928,11.39226580095551,5000,0
k,k=100,y_z_z,9,ok,260.9603612567652,20,100,5000,30,0.0,19.48299165080938,11438.750857627616,19.931298240248754,20.532234343683037,26.46855163643877,0.12784277436223634,11.434567200669488,10.840003911233406,5000,0
k,k=100,x_z_z,0,ok,281.2859780300304,20,100,5000,30,0.0,20.1403810928852,11806.300452497911,21.33234581903767,21.26151219075578,27.277035179589433,0.10411124648392844,11.833678791470051,11.094143494395443,5000,0
k,k=100,x_z_z,1,ok,281.2859780300304,20,100,5000,30,0.0,19.672956412906387,11817.179955427164,21.11660610544993,20.7545146790977,26.583915910022498,0.10565597596196447,10.159787052090191,10.804760006129984,5000,0
k,k=100,x_z_z,2,ok,281.2859780300304,20,100,5000,30,0.0,19.287167615241906,11090.90002195085,20.832672484445403,20.41732571946077,26.32897729267067,0.10791018512481612,12.782190555190313,11.078314179872214,5000,0
k,k=100,x_z_z,3,ok,281.2859780300304,20,100,5000,30,0.0,18.913581908950878,10796.041210043866,19.68529150321153,19.99044421527143,25.756288781256774,0.10761044591609137,9.718325952314808,10.357430923633297,5000,0
k,k=100,x_z_z,4,ok,281.2859780300304,20,100,5000,30,0.0,19.76354285380392,11650.081864678627,21.212538577787015,20.784831800081495,26.7621266127988,0.10765051571968204,9.8061543524005,10.60993661097882,5000,0
k,k=100,x_z_z,5,ok,281.2859780300304,20,100,5000,30,0.0,18.423345286620183,10982.659803679948,18.515600923731014,19.404840932798617,24.973076096246942,0.10795106972687302,9.40464204758073,9.754985556467751,5000,0
k,k=100,x_z_z,6,ok,281.2859780300304,20,100,5000,30,0.0,20.696365357024042,13198.00554626891,22.574649049770994,21.84357897968654,27.83286286432322,0.10790460941391775,10.974339211971392,10.662649326486415,5000,0
k,k=100,x_z_z,7,ok,281.2859780300304,20,100,5000,30,0.0,19.38397893264519,11340.396728564714,20.08161928181707,20.388482005438238,26.21994057296511,0.10501010450111192,11.468632742227976,10.756155335899331,5000,0
k,k=100,x_z_z,8,ok,281.2859780300304,20,100,5000,30,0.0,20.522819774477608,12099.021553502771,22.083984852030888,21.64620965970549,27.629714903827615,0.10940270606426172,11.413325642916824,11.355393341232974,5000,0
k,k=100,x_z_z,9,ok,281.2859780300304,20,100,5000,30,0.0,19.510016044662716,11439.463349926562,19.979828297044794,20.557966974088842,26.494735898386942,0.10804134066389869,11.430125863130625,10.802753570882636,5000,0
k,k=100,x_z_x,0,ok,64.42712473872164,20,100,5000,30,0.0,5.122312641144774,406.684665322648,5.232455145911972,5.250535595367566,6.167393415074014,0.10220413471086665,1.2933083420714095,1.023605694164564,5000,0
k,k=100,x_z_x,1,ok,64.42712473872164,20,100,5000,30,0.0,4.900580950406009,394.5546719103811,4.917421353072911,5.027013105598414,5.888733588563552,0.10074700507238508,1.261301750341156,1.0196128747044122,5000,0
k,k=100,x_z_x,2,ok,64.42712473872164,20,100,5000,30,0.0,5.207026797591113,420.00952604347515,5.290388991054799,5.341296665169047,6.248556698634927,0.10274223347764963,1.2847034504818142,1.0356825269115886,5000,0
k,k=100,x_z_x,3,ok,64.42712473872164,20,100,5000,30,0.0,4.780067101780904,384.27656460222846,4.9718494694421045,4.907005581711422,5.759959273730973,0.10145985424255236,1.2628406279154818,0.9763054815395668,5000,0
k,k=100,x_z_x,4,ok,64.42712473872164,20,100,5000,30,0.0,4.7359699771528145,371.349685320491,4.930769066823506,4.842442866383941,5.693720482669732,0.10124484993456656,1.2355788542795751,0.9873969744970765,5000,0
k,k=100,x_z_x,5,ok,64.42712473872164,20,100,5000,30,0.0,4.613075471198429,369.25161702867246,4.74597094456459,4.723681705889826,5.535188173498329,0.10274918583023324,1.2215686191435677,0.9526416463582679,5000,0
k,k=100,x_z_x,6,ok,64.42712473872164,20,100,5000,30,0.0,4.804443580236203,379.4929493131029,4.801797461493311,4.925244245724842,5.802140535081912,0.10183490882144816,1.2712025651961196,1.0146169393325097,5000,0
k,k=100,x_z_x,7,ok,64.42712473872164,20,100,5000,30,0.0,4.996485980288354,402.04560348409234,5.090649581471346,5.125607479295346,6.001119423784083,0.10120857963961079,1.2726109917600934,0.9878061129613656,5000,0
k,k=100,x_z_x,8,ok,64.42712473872164,20,100,5000,30,0.0,5.072209898144576,405.21842087383254,5.012402798778357,5.199956548989877,6.108072995503178,0.10223284092320609,1.281542392744083,1.0741099983755809,5000,0
k,k=100,x_z_x,9,ok,64.42712473872164,20,100,5000,30,0.0,4.841713436597286,382.887172684657,4.994411833143332,4.964532407955288,5.830955746810753,0.10179689791970387,1.2706572032342311,1.012225485016845,5000,0
k,k=100,y_plus_z,0,ok,13.90120303609631,20,100,5000,30,0.0,1.1480884986688753,40.195864468947896,1.0400324925491222,1.2015984833889393,1.5363350893456587,0.10026652052439786,0.6024434352021002,0.7218467762264261,5000,0
k,k=100,y_plus_z,1,ok,13.90120303609631,20,100,5000,30,0.0,1.1236838224201033,40.71921467984629,1.0366761084512877,1.1822109740927973,1.500853148495025,0.09921211589305026,0.5718918056485316,0.7366885692868608,5000,0
k,k=100,y_plus_z,2,ok,13.90120303609631,20,100,5000,30,0.0,1.1629876107143728,41.59074628704252,1.0868613314739188,1.2212885983564752,1.5571874297037225,0.10038813294969498,0.6299010232870148,0.7322144468457712,5000,0
k,k=100,y_plus_z,3,ok,13.90120303609631,20,100,5000,30,0.0,1.140454971770701,41.27725683584,1.0367525255054446,1.1909609812688426,1.5106138199226404,0.10024548296388593,0.5691636563279391,0.7106589796716485,5000,0
k,k=100,y_plus_z,4,ok,13.90120303609631,20,100,5000,30,0.0,1.1048713810517816,38.355247177685285,1.0373220195804012,1.153888231819698,1.4851199116364615,0.1000026443013783,0.5488885828845481,0.7149251827981808,5000,0
k,k=100,y_plus_z,5,ok,13.90120303609631,20,100,5000,30,0.0,1.0429966865594047,36.49019386735834,0.9398718932259102,1.0925256361175382,1.3903178731548866,0.10014813379615636,0.5472723937817118,0.676271531306218,5000,0
k,k=100,y_plus_z,6,ok,13.90120303609631,20,100,5000,30,0.0,1.1327105809203917,40.6959003255154,1.0070040253560386,1.190175133748796,1.519988752926399,0.10000246475520744,0.5725184674112044,0.7383174816240707,5000,0
k,k=100,y_plus_z,7,ok,13.90120303609631,20,100,5000,30,0.0,1.0983536650951424,38.69932744203227,1.001485840110203,1.1498444946861017,1.4654630360396472,0.09997931025269191,0.618591585289679,0.7038379585296946,5000,0
k,k=100,y_plus_z,8,ok,13.90120303609631,20,100,5000,30,0.0,1.2229258775333256,45.14591448920276,1.0652111880355362,1.2834987483910865,1.6218584066895547,0.10038733760460397,0.6129685570141037,0.7943368070355008,5000,0
k,k=100,y_plus_z,9,ok,13.90120303609631,20,100,5000,30,0.0,1.0965268571922433,38.1037614378221,0.9623502582487198,1.1485806154199545,1.4666817009476996,0.10017240084409512,0.5900582549716038,0.7150643827426737,5000,0
k,k=100,x_plus_z,0,ok,33.17345746870676,20,100,5000,30,0.0,2.610829722635104,205.98723890212355,2.7077295196831153,2.821348388638353,3.5312165565513927,0.10258569573482093,1.0300621333989763,0.99241921399696,5000,0
k,k=100,x_plus_z,1,ok,33.17345746870676,20,100,5000,30,0.0,2.5421034401819043,202.98964893840943,2.819359681203291,2.7524541467190202,3.4286247628840036,0.09883217478131161,0.9740064556027148,0.9597891351943797,5000,0
k,k=100,x_plus_z,2,ok,33.17345746870676,20,100,5000,30,0.0,2.5939289199311935,204.81363055694825,2.88228905547104,2.817656182919378,3.5154110684856335,0.10229229677784496,1.070794546281967,0.9909398170867487,5000,0
k,k=100,x_plus_z,3,ok,33.17345746870676,20,100,5000,30,0.0,2.4960390738111453,197.95478815795366,2.6723975863991787,2.6982426680919724,3.3635476866750107,0.10015708136039779,0.9719756428608669,0.9743864606858417,5000,0
k,k=100,x_plus_z,4,ok,33.17345746870676,20,100,5000,30,0.0,2.522099605077968,197.6236604500543,2.634142090330246,2.714308347674085,3.4039227654983537,0.1011544222085409,0.9655145552145461,0.9876816633523223,5000,0
k,k=100,x_plus_z,5,ok,33.17345746870676,20,100,5000,30,0.0,2.2370635886575276,165.62718279501343,2.358079071183292,2.4048821424119744,3.0285488308259874,0.10156339922154779,0.9685233948670611,0.8913389452789419,5000,0
k,k=100,x_plus_z,6,ok,33.17345746870676,20,100,5000,30,0.0,2.5247527114747084,201.07126967038926,2.643722705301843,2.7320887440762576,3.4236942394972436,0.10139470286317159,0.9961854718720707,0.9921188807202268,5000,0
k,k=100,x_plus_z,7,ok,33.17345746870676,20,100,5000,30,0.0,2.458208161632207,192.04493643067852,2.49676771632065,2.653191616456784,3.3214878194689197,0.0994137035186502,1.038803200028432,0.9639860943788572,5000,0
k,k=100,x_plus_z,8,ok,33.17345746870676,20,100,5000,30,0.0,2.651142970260611,209.7639818761386,2.909421296131326,2.852726838590653,3.5560824545792444,0.10158076888339863,1.033965962317529,0.9978070577491585,5000,0
k,k=100,x_plus_z,9,ok,33.17345746870676,20,100,5000,30,0.0,2.4603816700167083,192.02318902638652,2.62200592396461,2.66070145404741,3.3316434457563067,0.10159168211858291,1.0406802503220014,0.9557554560251283,5000,0
k,k=100,x_plus_y,0,ok,2.562258516347068,20,100,5000,30,0.0,0.14142566164169768,0.2585555743385409,0.10899893975477964,0.14629239853619125,0.19490596834581836,0.10706529331553767,0.2321684457272333,0.1782222225553448,5000,0
k,k=100,x_plus_y,1,ok,2.562258516347068,20,100,5000,30,0.0,0.13954427674026582,0.257413057820334,0.10460400231807229,0.14426457265711737,0.19121753819791307,0.1041938314182779,0.2237385987707841,0.1768732161293733,5000,0
k,k=100,x_plus_y,2,ok,2.562258516347068,20,100,5000,30,0.0,0.14033029333251626,0.2524860006177943,0.10868480194103959,0.1447298874093679,0.19220134866213956,0.10729148070436001,0.23291180375974715,0.17858754626829804,5000,0
k,k=100,x_plus_y,3,ok,2.562258516347068,20,100,5000,30,0.0,0.13819708949666298,0.24616960218570538,0.10392727964060086,0.14190064355658158,0.1891217075146182,0.10595053968846574,0.22283804474675145,0.1729206020338127,5000,0
k,k=100,x_plus_y,4,ok,2.562258516347068,20,100,5000,30,0.0,0.13794122677863163,0.23930605133877206,0.10809814402437923,0.1419960085282012,0.18969775399710023,0.10562353765710968,0.22443588921542423,0.17544514200527453,5000,0
k,k=100,x_plus_y,5,ok,2.562258516347068,20,100,5000,30,0.0,0.13316010999440708,0.23059478293735175,0.09757413468056395,0.1368471433964797,0.18283014641224846,0.10682505946605697,0.22062881106950094,0.1690587225432168,5000,0
k,k=100,x_plus_y,6,ok,2.562258516347068,20,100,5000,30,0.0,0.14309373583892754,0.2906403313077418,0.10993434831355775,0.14855637945608763,0.1965974270900984,0.10712007220924824,0.22423023385959295,0.1771968132580327,5000,0
k,k=100,x_plus_y,7,ok,2.562258516347068,20,100,5000,30,0.0,0.1387708688799375,0.25092527589353725,0.10382260742747085,0.14285985008428614,0.190285181554185,0.1050144939250762,0.22803438099054513,0.17403644823540476,5000,0
k,k=100,x_plus_y,8,ok,2.562258516347068,20,100,5000,30,0.0,0.1440487168147824,0.27026653809025236,0.11110338517264286,0.14880707543417038,0.19701523424133044,0.10627841802596835,0.2251657966568773,0.1794515829689416,5000,0
k,k=100,x_plus_y,9,ok,2.562258516347068,20,100,5000,30,0.0,0.13802737546263738,0.24945512033559836,0.09961703248411416,0.1422789114874463,0.18944588691801587,0.10577606748945842,0.22257725557601046,0.17518799466217036,5000,0
horizon,n=5,x_x_x,0,ok,3.090816180484919,5,50,5000,30,0.0,0.0785721133960157,0.05698914697613899,0.05232580098816069,0.08018776584453938,0.10798234932136358,0.06640683596979952,0.19197687003770017,0.13587392183483338,5000,0
horizon,n=5,x_x_x,1,ok,3.090816180484919,5,50,5000,30,0.0,0.07938369648398651,0.06112614161777973,0.05340544270393533,0.08105126165162319,0.10911884543736962,0.06543704414628172,0.18808726028330214,0.13543649823326173,5000,0
horizon,n=5,x_x_x,2,ok,3.090816180484919,5,50,5000,30,0.0,0.08038104211190969,0.06186247612866049,0.05528788224681132,0.08197128058354461,0.11039249532822992,0.06636586667817809,0.19343949910273242,0.13711364811181107,5000,0
horizon,n=5,x_x_x,3,ok,3.090816180484919,5,50,5000,30,0.0,0.07750678954278147,0.055627338116964686,0.05239530743647499,0.07884552186648008,0.10618633431394724,0.06590575139333554,0.19229249951825492,0.13256594896896623,5000,0
horizon,n=5,x_x_x,4,ok,3.090816180484919,5,50,5000,30,0.0,0.07473271737569878,0.05000542414337746,0.052907913962915276,0.07608151494291485,0.10285278509926275,0.06586822642529234,0.18728482070847763,0.13154412216863326,5000,0
horizon,n=5,x_x_x,5,ok,3.090816180484919,5,50,5000,30,0.0,0.0748028807821268,0.05261279665386656,0.050553907005590384,0.07630511377543335,0.10277228588423007,0.06612889407633743,0.18815157245644626,0.13024145892357386,5000,0
horizon,n=5,x_x_x,6,ok,3.090816180484919,5,50,5000,30,0.0,0.07978409228199476,0.06128813596533787,0.053460901112956025,0.0812983569853641,0.1100837169981387,0.06638404479251885,0.18959894581595438,0.1361125282677253,5000,0
horizon,n=5,x_x_x,7,ok,3.090816180484919,5,50,5000,30,0.0,0.0767134503642169,0.054455748467104284,0.050083132253158316,0.07813358120085731,0.10568963544033806,0.06549280186322452,0.19000731324138087,0.13246214564061956,5000,0
horizon,n=5,x_x_x,8,ok,3.090816180484919,5,50,5000,30,0.0,0.07965146188921565,0.06224043950198243,0.051740609536446915,0.08136473774882025,0.10956226139890107,0.06587879800103391,0.19114127455069366,0.1351474881553946,5000,0
horizon,n=5,x_x_x,9,ok,3.090816180484919,5,50,5000,30,0.0,0.07690820804996856,0.054656092419168884,0.05142506336707206,0.07822457493341956,0.10573100737062383,0.06583044460747546,0.19174691709603772,0.1330100875994574,5000,0
horizon,n=5,y_y_y,0,ok,3.44652416507327,5,50,5000,30,0.0,0.04301294137415454,0.0036639016454414644,0.031261703001376075,0.04352486291491052,0.05889945324590146,0.06603671945457953,0.1688420641893856,0.08616540141959404,5000,0
horizon,n=5,y_y_y,1,ok,3.44652416507327,5,50,5000,30,0.0,0.042481153827449734,0.0035557026615882846,0.03110694371302345,0.04294201415434273,0.05818815145401644,0.06477604875917528,0.16804529841760638,0.08536133428023109,5000,0
horizon,n=5,y_y_y,2,ok,3.44652416507327,5,50,5000,30,0.0,0.04249219630767833,0.0035241206866999074,0.032248770064202924,0.04295501724956391,0.05825174722991726,0.06575444780877138,0.16802204730507544,0.08631973512333914,5000,0
horizon,n=5,y_y_y,3,ok,3.44652416507327,5,50,5000,30,0.0,0.042128955129891,0.003402425551390113,0.031427412782419735,0.042582068099998815,0.05770257201736124,0.065676659027842,0.16705570176070494,0.08548117166155833,5000,0
horizon,n=5,y_y_y,4,ok,3.44652416507327,5,50,5000,30,0.0,0.042309337908716056,0.003413903915971361,0.030457355841774354,0.04275471285960775,0.05794445388661343,0.06522530208235194,0.16683848077166816,0.0848153727139917,5000,0
horizon,n=5,y_y_y,5,ok,3.44652416507327,5,50,5000,30,0.0,0.04199125308519649,0.0033350514651295468,0.0308558823302511,0.04244548246395354,0.05751520749789788,0.06545937660274623,0.16614099332615695,0.08502813120630114,5000,0
horizon,n=5,y_y_y,6,ok,3.44652416507327,5,50,5000,30,0.0,0.04257851882862072,0.003527847821299676,0.031095911681362394,0.04302025631319666,0.05841426697742202,0.06587257030586363,0.16806801974271313,0.08589999087290683,5000,0
horizon,n=5,y_y_y,7,ok,3.44652416507327,5,50,5000,30,0.0,0.04163065845814107,0.003374431589887874,0.030294546382557134,0.0420496665864257,0.05714039914591353,0.06517002702192022,0.16469540711615296,0.08411877312499112,5000,0
horizon,n=5,y_y_y,8,ok,3.44652416507327,5,50,5000,30,0.0,0.042528919339479276,0.0036275403094295894,0.030826487019543377,0.04297630810925807,0.05824679077711354,0.06531353651267521,0.16553368087683965,0.08524333248771117,5000,0
horizon,n=5,y_y_y,9,ok,3.44652416507327,5,50,5000,30,0.0,0.04204609572119736,0.0034575345558137344,0.030006628511120327,0.042501182756411696,0.057648593792576,0.0653268444718785,0.1656918380120105,0.08431204575705635,5000,0
horizon,n=5,z_z_z,0,ok,8.63102661547655,5,50,5000,30,0.0,12.142057348764492,3665.4104178059565,7.927422687152729,12.316467221156246,16.55081204708636,0.06828278470146673,17.142194636674127,21.115489386540656,5000,0
horizon,n=5,z_z_z,1,ok,8.63102661547655,5,50,5000,30,0.0,12.674825670023896,4337.904138353855,7.994120687166412,12.836888037299236,17.073451830447333,0.06872336317648514,16.442762066971607,21.328935110244515,5000,0
horizon,n=5,z_z_z,2,ok,8.63102661547655,5,50,5000,30,0.0,12.792052226147007,4120.384416906727,8.355480373682552,13.002990088854467,17.380585707974202,0.07277416332528384,17.46069775502379,21.988819605251365,5000,0
horizon,n=5,z_z_z,3,ok,8.63102661547655,5,50,5000,30,0.0,11.767146593770402,3705.197757921939,7.784942156138884,11.90260475388081,15.94875476839931,0.07158604591748174,16.385607217354675,20.49531960420893,5000,0
horizon,n=5,z_z_z,4,ok,8.63102661547655,5,50,5000,30,0.0,11.628766127814314,3555.9114521272836,7.577786140930135,11.75316554533086,15.904346835926727,0.0704275113620581,16.028293359739003,20.29638885608918,5000,0
horizon,n=5,z_z_z,5,ok,8.63102661547655,5,50,5000,30,0.0,11.283564839138004,3450.834783221923,7.017990254715197,11.465008967225474,15.363614886395514,0.06871750688584752,15.995879273095177,19.454143748901547,5000,0
horizon,n=5,z_z_z,6,ok,8.63102661547655,5,50,5000,30,0.0,13.164155012564784,4483.796243700512,7.664666361475048,13.355555611809573,17.90788841900208,0.07177145872692178,17.320915022811487,21.98045980526743,5000,0
horizon,n=5,z_z_z,7,ok,8.63102661547655,5,50,5000,30,0.0,11.679945413566593,3651.3796984834253,7.357535648655367,11.827165208312232,15.900567410331563,0.06781733662468081,16.516046322973196,20.20450022857462,5000,0
horizon,n=5,z_z_z,8,ok,8.63102661547655,5,50,5000,30,0.0,12.772532953871336,4294.40382143409,8.175068276472771,13.024122921478192,17.415820835784572,0.06925915104072414,17.36170326870417,22.2919288594602,5000,0
horizon,n=5,z_z_z,9,ok,8.63102661547655,5,50,5000,30,0.0,12.227755493558142,3889.32583010502,7.27888629361886,12.391359799594275,16.653756171245774,0.0702839056386554,16.984687868462977,20.816886272703158,5000,0
horizon,n=5,y_z_y,0,ok,55.35812478627791,5,50,5000,30,0.0,1.4591815454512127,37.54138066356328,1.4532612929730129,1.496222821981644,1.799678701803636,0.0662177742523041,0.9361187450729935,0.5456121030039154,5000,0
horizon,n=5,y_z_y,1,ok,55.35812478627791,5,50,5000,30,0.0,1.4267536610598244,37.917841288901805,1.392790320598859,1.4626124643836624,1.7565674027581624,0.06451521331218536,0.905452988120603,0.5376843646574815,5000,0
horizon,n=5,y_z_y,2,ok,55.35812478627791,5,50,5000,30,0.0,1.494533822196042,39.041252117862136,1.4808722263091052,1.5330487432552935,1.8446020645648284,0.0671531852846396,0.9695662277671899,0.5663466718221304,5000,0
horizon,n=5,y_z_y,3,ok,55.35812478627791,5,50,5000,30,0.0,1.390296769553883,36.23132988673095,1.3914800135878362,1.4288029902880197,1.7127760514881436,0.06571863322400359,0.9228638430398391,0.5329961681637633,5000,0
horizon,n=5,y_z_y,4,ok,55.35812478627791,5,50,5000,30,0.0,1.34383104560851,34.50743655066606,1.3582154881501618,1.3793292969134794,1.6655251724555782,0.06605708223351592,0.8633850568197747,0.5317858495780506,5000,0
horizon,n=5,y_z_y,5,ok,55.35812478627791,5,50,5000,30,0.0,1.3467047240063494,34.951603142840625,1.3439314852560336,1.3835938586511443,1.6593674744763376,0.066562764461231,0.891059839118166,0.5180872125570132,5000,0
horizon,n=5,y_z_y,6,ok,55.35812478627791,5,50,5000,30,0.0,1.4491202000946293,38.324255493339436,1.398271260165819,1.4857704828300808,1.786121769703567,0.06665309778008988,0.951550312918842,0.5595341457393909,5000,0
horizon,n=5,y_z_y,7,ok,55.35812478627791,5,50,5000,30,0.0,1.3701014162289757,34.54477289120273,1.3447820928258185,1.403922442489383,1.6949258319408798,0.0659717198051569,0.9099222574415798,0.5178675221897504,5000,0
horizon,n=5,y_z_y,8,ok,55.35812478627791,5,50,5000,30,0.0,1.458584606983589,38.42863702243053,1.4256858978195508,1.4984287961437108,1.7955528486319519,0.06584951920451665,0.9568757536700251,0.5546764582621225,5000,0
horizon,n=5,y_z_y,9,ok,55.35812478627791,5,50,5000,30,0.0,1.431077456828159,36.75852066084563,1.427834702303776,1.467501137708619,1.7650057834482875,0.06594229275610433,0.9354844452749016,0.5417268085546637,5000,0
horizon,n=5,x_y_x,0,ok,3.5968374195681707,5,50,5000,30,0.0,0.04304307274178918,0.003588301053982775,0.03169264299325099,0.04355465467643288,0.05902155479459302,0.0663608256169884,0.16914693336991363,0.08679233115488824,5000,0
horizon,n=5,x_y_x,1,ok,3.5968374195681707,5,50,5000,30,0.0,0.04272051285848904,0.0036713582581860437,0.031367433218309086,0.04320188601440838,0.058534766237044185,0.06493858496513677,0.1678848224386505,0.08597985410362333,5000,0
horizon,n=5,x_y_x,2,ok,3.5968374195681707,5,50,5000,30,0.0,0.0427002872367456,0.0035544012496075395,0.03257269068337014,0.043150837015324676,0.05853414605306964,0.06578800296835503,0.16814520245576342,0.08702928621560783,5000,0
